year,julian-day,standard-time,leaftemp
2023,205,17,38.995555555555555
2023,205,18,36.855555555555554
2023,205,19,37.27055555555555
2023,205,20,37.275000000000006
2023,205,21,36.78388888888889
2023,205,22,36.08777777777778
2023,205,23,35.10944444444445
2023,206,0,32.871111111111105
2023,206,1,32.126666666666665
2023,206,2,32.31722222222223
2023,206,3,31.52722222222222
2023,206,4,30.36111111111111
2023,206,5,29.488888888888887
2023,206,6,28.731666666666666
2023,206,7,29.220555555555556
2023,206,8,31.311666666666667
2023,206,9,32.58095238095238
2023,206,10,34.55904761904762
2023,206,11,36.29888888888889
2023,206,12,38.080555555555556
2023,206,13,38.99333333333333
2023,206,14,39.57111111111111
2023,206,15,40.21388888888889
2023,206,16,39.904444444444444
2023,206,17,39.571666666666665
2023,206,18,38.73222222222223
2023,206,19,38.23722222222222
2023,206,20,38.71222222222222
2023,206,21,38.47222222222222
2023,206,22,38.15611111111111
2023,206,23,37.324444444444445
2023,207,0,36.85277777777778
2023,207,1,36.18611111111111
2023,207,2,34.885
2023,207,3,33.85277777777778
2023,207,4,30.44722222222222
2023,207,5,29.967777777777776
2023,207,6,29.52777777777778
2023,207,7,31.018888888888892
2023,207,8,32.986666666666665
2023,207,9,34.52722222222222
2023,207,10,36.14
2023,207,11,37.31944444444444
2023,207,12,39.294999999999995
2023,207,13,40.48388888888889
2023,207,14,40.86833333333333
2023,207,15,41.05166666666666
2023,207,16,41.67055555555555
2023,207,17,40.90555555555555
2023,207,18,40.18388888888889
2023,207,19,39.44166666666667
2023,207,20,39.08
2023,207,21,38.80944444444444
2023,207,22,32.303333333333335
2023,207,23,25.341666666666665
2023,208,0,28.64611111111111
2023,208,1,28.798333333333332
2023,208,2,29.606111111111108
2023,208,3,29.91111111111111
2023,208,4,28.51611111111111
2023,208,5,27.691111111111113
2023,208,6,26.590555555555554
2023,208,7,29.757777777777775
2023,208,8,32.70222222222222
2023,208,9,34.68444444444444
2023,208,10,37.88388888888889
2023,208,11,38.507222222222225
2023,208,12,39.69722222222222
2023,208,13,40.24777777777778
2023,208,14,38.89055555555555
2023,208,15,39.81333333333333
2023,208,16,40.84444444444445
2023,208,17,40.51444444444444
2023,208,18,39.517222222222216
2023,208,19,38.29611111111112
2023,208,20,37.666111111111114
2023,208,21,37.34388888888889
2023,208,22,36.22
2023,208,23,34.371111111111105
2023,209,0,32.968333333333334
2023,209,1,31.907222222222224
2023,209,2,32.071666666666665
2023,209,3,30.715555555555554
2023,209,4,30.21833333333333
2023,209,5,28.720555555555556
2023,209,6,29.442777777777778
2023,209,7,30.207222222222224
2023,209,8,32.410555555555554
2023,209,9,31.671666666666667
2023,209,10,32.32944444444445
2023,209,11,34.84833333333333
2023,209,12,35.846666666666664
2023,209,13,36.708888888888886
2023,209,14,37.39277777777777
2023,209,15,38.38111111111111
2023,209,16,38.778888888888886
2023,209,17,38.13
2023,209,18,37.44388888888889
2023,209,19,36.88722222222222
2023,209,20,37.998333333333335
2023,209,21,36.52722222222222
2023,209,22,36.101111111111116
2023,209,23,34.13722222222222
2023,210,0,33.263333333333335
2023,210,1,32.16888888888889
2023,210,2,32.785555555555554
2023,210,3,31.049999999999997
2023,210,4,31.720000000000002
2023,210,5,31.544999999999998
2023,210,6,30.01166666666667
2023,210,7,29.121666666666663
2023,210,8,30.50111111111111
2023,210,9,33.19777777777777
2023,210,10,34.05166666666666
2023,210,11,37.105
2023,210,12,36.992777777777775
2023,210,13,37.61277777777778
2023,210,14,37.89055555555555
2023,210,15,38.474999999999994
2023,210,16,38.995
2023,210,17,37.68333333333333
2023,210,18,37.101111111111116
2023,210,19,37.08777777777778
2023,210,20,38.025000000000006
2023,210,21,38.09833333333333
2023,210,22,36.235
2023,210,23,36.178333333333335
2023,211,0,35.44277777777778
2023,211,1,35.486111111111114
2023,211,2,33.30722222222222
2023,211,3,33.23888888888889
2023,211,4,33.70222222222222
2023,211,5,32.467777777777776
2023,211,6,31.214444444444446
2023,211,7,30.641666666666666
2023,211,8,30.867222222222225
2023,211,9,33.33444444444444
2023,211,10,35.73166666666666
2023,211,11,33.14111111111111
2023,211,12,34.0
2023,211,13,35.17666666666667
2023,211,14,35.67666666666667
2023,211,15,35.36944444444444
2023,211,16,36.44833333333334
2023,211,17,36.99055555555556
2023,211,18,36.04333333333333
2023,211,19,35.39
2023,211,20,34.03888888888889
2023,211,21,34.90222222222222
2023,211,22,34.34888888888889
2023,211,23,32.63722222222222
2023,212,0,31.234444444444446
2023,212,1,25.197222222222223
2023,212,2,27.20888888888889
2023,212,3,26.490555555555556
2023,212,4,26.09777777777778
2023,212,5,25.631666666666668
2023,212,6,26.022222222222222
2023,212,7,26.99277777777778
2023,212,8,29.127777777777776
2023,212,9,30.82
2023,212,10,32.403333333333336
2023,212,11,33.63055555555556
2023,212,12,34.22555555555555
2023,212,13,35.42111111111112
2023,212,14,35.13666666666667
2023,212,15,36.00222222222222
2023,212,16,36.14277777777778
2023,212,17,35.92333333333333
2023,212,18,34.910555555555554
2023,212,19,34.40277777777778
2023,212,20,34.94611111111111
2023,212,21,34.74777777777778
2023,212,22,33.516666666666666
2023,212,23,30.648888888888887
2023,213,0,30.022777777777776
2023,213,1,28.163888888888888
2023,213,2,27.837777777777777
2023,213,3,27.25722222222222
2023,213,4,26.703333333333333
2023,213,5,26.04111111111111
2023,213,6,25.89611111111111
2023,213,7,27.5
2023,213,8,29.474444444444444
2023,213,9,31.16277777777778
2023,213,10,32.47555555555555
2023,213,11,33.73777777777778
2023,213,12,34.92444444444445
2023,213,13,35.41222222222222
2023,213,14,35.202777777777776
2023,213,15,35.18944444444444
2023,213,16,36.60333333333333
2023,213,17,36.294444444444444
2023,213,18,34.555
2023,213,19,34.33166666666667
2023,213,20,34.037777777777784
2023,213,21,32.76555555555555
2023,213,22,31.38666666666667
2023,213,23,32.702777777777776
2023,214,0,33.255
2023,214,1,32.795
2023,214,2,32.50333333333333
2023,214,3,31.782222222222224
2023,214,4,31.606111111111108
2023,214,5,30.778333333333332
2023,214,6,28.404444444444444
2023,214,7,28.38222222222222
2023,214,8,31.055555555555557
2023,214,9,32.43555555555556
2023,214,10,33.95611111111111
2023,214,11,33.711666666666666
2023,214,12,34.73
2023,214,13,34.61555555555556
2023,214,14,37.12166666666666
2023,214,15,36.474444444444444
2023,214,16,36.946666666666665
2023,214,17,37.05222222222223
2023,214,18,35.71722222222222
2023,214,19,35.19166666666667
2023,214,20,35.31611111111111
2023,214,21,33.92388888888889
2023,214,22,32.63333333333333
2023,214,23,32.96888888888889
2023,215,0,32.50611111111111
2023,215,1,31.633888888888887
2023,215,2,31.533333333333335
2023,215,3,31.116666666666667
2023,215,4,29.51055555555556
2023,215,5,28.803333333333335
2023,215,6,27.798333333333332
2023,215,7,27.86888888888889
2023,215,8,29.509999999999998
2023,215,9,31.455000000000002
2023,215,10,33.166666666666664
2023,215,11,34.17888888888889
2023,215,12,34.67388888888889
2023,215,13,35.599444444444444
2023,215,14,35.407222222222224
2023,215,15,36.906111111111116
2023,215,16,37.26111111111111
2023,215,17,36.20111111111111
2023,215,18,35.38055555555556
2023,215,19,35.001666666666665
2023,215,20,34.99333333333333
2023,215,21,33.34111111111111
2023,215,22,32.650555555555556
2023,215,23,31.77722222222222
2023,216,0,29.705000000000002
2023,216,1,27.262222222222224
2023,216,2,27.070555555555554
2023,216,3,24.380555555555556
2023,216,4,22.38111111111111
2023,216,5,22.076666666666668
2023,216,6,23.48111111111111
2023,216,7,26.384444444444444
2023,216,8,29.61
2023,216,9,32.023888888888884
2023,216,10,33.757222222222225
2023,216,11,34.327777777777776
2023,216,12,35.39611111111111
2023,216,13,36.272777777777776
2023,216,14,36.35111111111111
2023,216,15,37.42777777777778
2023,216,16,37.321666666666665
2023,216,17,35.599444444444444
2023,216,18,34.352222222222224
2023,216,19,32.404444444444444
2023,216,20,31.845000000000002
2023,216,21,30.967777777777776
2023,216,22,28.954444444444448
2023,216,23,33.775000000000006
2023,217,0,33.58
2023,217,1,32.73722222222222
2023,217,2,30.397777777777776
2023,217,3,28.272222222222222
2023,217,4,25.77777777777778
2023,217,5,23.013333333333335
2023,217,6,22.751666666666665
2023,217,7,25.617222222222225
2023,217,8,29.584999999999997
2023,217,9,31.629444444444445
2023,217,10,33.43
2023,217,11,34.19777777777777
2023,217,12,34.66111111111111
2023,217,13,36.224999999999994
2023,217,14,36.92666666666666
2023,217,15,38.54611111111112
2023,217,16,39.138888888888886
2023,217,17,38.16
2023,217,18,36.90166666666667
2023,217,19,35.74166666666667
2023,217,20,35.99333333333333
2023,217,21,32.79777777777778
2023,217,22,29.188333333333333
2023,217,23,30.85388888888889
2023,218,0,32.275000000000006
2023,218,1,32.342777777777776
2023,218,2,32.708333333333336
2023,218,3,32.135
2023,218,4,29.43333333333333
2023,218,5,24.427222222222223
2023,218,6,23.600555555555555
2023,218,7,25.99111111111111
2023,218,8,29.418333333333333
2023,218,9,31.58611111111111
2023,218,10,33.132222222222225
2023,218,11,34.034444444444446
2023,218,12,34.72388888888889
2023,218,13,34.91277777777778
2023,218,14,36.33222222222222
2023,218,15,37.75666666666667
2023,218,16,38.54555555555555
2023,218,17,37.73277777777778
2023,218,18,37.15111111111111
2023,218,19,36.574444444444445
2023,218,20,37.42166666666667
2023,218,21,37.406666666666666
2023,218,22,37.03944444444445
2023,218,23,36.13722222222222
2023,219,0,35.39388888888889
2023,219,1,34.482777777777784
2023,219,2,33.88166666666667
2023,219,3,32.73222222222222
2023,219,4,31.356666666666666
2023,219,5,30.59222222222222
2023,219,6,29.554444444444446
2023,219,7,30.037777777777777
2023,219,8,31.78277777777778
2023,219,9,32.910555555555554
2023,219,10,33.42666666666666
2023,219,11,34.03
2023,219,12,34.72944444444445
2023,219,13,35.148888888888884
2023,219,14,35.64666666666667
2023,219,15,36.60111111111111
2023,219,16,37.03333333333333
2023,219,17,36.04777777777778
2023,219,18,35.51777777777777
2023,219,19,35.092777777777776
2023,219,20,36.16
2023,219,21,36.16166666666666
2023,219,22,36.00888888888889
2023,219,23,35.575
2023,220,0,34.60277777777778
2023,220,1,33.64833333333333
2023,220,2,32.666111111111114
2023,220,3,31.161666666666665
2023,220,4,30.89
2023,220,5,29.381666666666668
2023,220,6,28.488888888888887
2023,220,7,24.44388888888889
2023,220,8,28.258888888888887
2023,220,9,30.772777777777776
2023,220,10,31.901666666666667
2023,220,11,33.153888888888886
2023,220,12,33.489999999999995
2023,220,13,33.779444444444444
2023,220,14,34.61833333333333
2023,220,15,35.98111111111111
2023,220,16,36.13944444444444
2023,220,17,36.19277777777778
2023,220,18,34.845
2023,220,19,33.75833333333333
2023,220,20,35.82833333333333
2023,220,21,32.76
2023,220,22,31.271666666666665
2023,220,23,30.23277777777778
2023,221,0,29.981111111111108
2023,221,1,29.98
2023,221,2,29.91611111111111
2023,221,3,29.389444444444443
2023,221,4,28.810000000000002
2023,221,5,27.97
2023,221,6,27.028333333333332
2023,221,7,27.464444444444446
2023,221,8,29.557777777777776
2023,221,9,30.506666666666668
2023,221,10,31.730555555555554
2023,221,11,32.70055555555555
2023,221,12,33.35055555555555
2023,221,13,34.13777777777778
2023,221,14,34.257222222222225
2023,221,15,34.93388888888889
2023,221,16,35.74888888888889
2023,221,17,35.66833333333333
2023,221,18,34.76111111111111
2023,221,19,33.593333333333334
2023,221,20,35.00833333333333
2023,221,21,34.62722222222222
2023,221,22,34.945
2023,221,23,34.60166666666667
2023,222,0,33.83888888888889
2023,222,1,33.958888888888886
2023,222,2,33.56111111111111
2023,222,3,31.951666666666668
2023,222,4,30.825000000000003
2023,222,5,29.573333333333338
2023,222,6,27.76
2023,222,7,28.436666666666667
2023,222,8,29.540000000000003
2023,222,9,30.473333333333333
2023,222,10,30.5
2023,222,11,31.25388888888889
2023,222,12,31.933888888888887
2023,222,13,32.42611111111111
2023,222,14,32.84
2023,222,15,33.842777777777776
2023,222,16,34.45611111111111
2023,222,17,33.654444444444444
2023,222,18,32.84222222222222
2023,222,19,32.96111111111111
2023,222,20,33.843333333333334
2023,222,21,34.98722222222222
2023,222,22,33.885000000000005
2023,222,23,32.62222222222223
2023,223,0,31.814999999999998
2023,223,1,30.72888888888889
2023,223,2,29.74777777777778
2023,223,3,28.06277777777778
2023,223,4,27.48
2023,223,5,25.977777777777778
2023,223,6,24.797222222222224
2023,223,7,25.215555555555554
2023,223,8,26.821111111111108
2023,223,9,28.27111111111111
2023,223,10,30.775555555555556
2023,223,11,31.014444444444443
2023,223,12,32.083333333333336
2023,223,13,32.757222222222225
2023,223,14,33.263333333333335
2023,223,15,33.69833333333334
2023,223,16,33.07611111111111
2023,223,17,31.063333333333333
2023,223,18,33.395
2023,223,19,32.83444444444444
2023,223,20,33.82666666666667
2023,223,21,33.431666666666665
2023,223,22,32.946666666666665
2023,223,23,32.14277777777777
2023,224,0,31.233333333333334
2023,224,1,30.587222222222223
2023,224,2,29.52777777777778
2023,224,3,29.476111111111113
2023,224,4,28.5
2023,224,5,26.60666666666667
2023,224,6,25.025555555555556
2023,224,7,24.622777777777777
2023,224,8,27.655555555555555
2023,224,9,29.05111111111111
2023,224,10,30.46222222222222
2023,224,11,30.888333333333335
2023,224,12,31.592777777777776
2023,224,13,32.028333333333336
2023,224,14,32.507222222222225
2023,224,15,33.72666666666667
2023,224,16,34.675
2023,224,17,33.583888888888886
2023,224,18,32.79
2023,224,19,31.302222222222227
2023,224,20,30.861666666666665
2023,224,21,30.34111111111111
2023,224,22,31.764444444444443
2023,224,23,32.267222222222216
2023,225,0,30.720000000000002
2023,225,1,29.252777777777776
2023,225,2,27.975
2023,225,3,26.205
2023,225,4,25.21777777777778
2023,225,5,23.75111111111111
2023,225,6,23.65222222222222
2023,225,7,26.392777777777777
2023,225,8,28.435
2023,225,9,29.55944444444445
2023,225,10,30.97666666666667
2023,225,11,31.80611111111111
2023,225,12,32.11
2023,225,13,33.165
2023,225,14,34.007777777777775
2023,225,15,35.775000000000006
2023,225,16,36.128888888888895
2023,225,17,33.73
2023,225,18,34.9
2023,225,19,33.74944444444444
2023,225,20,32.541111111111114
2023,225,21,32.04
2023,225,22,30.293333333333333
2023,225,23,28.226666666666667
2023,226,0,27.346666666666668
2023,226,1,26.490555555555556
2023,226,2,26.51388888888889
2023,226,3,26.665000000000003
2023,226,4,27.384444444444444
2023,226,5,27.126666666666665
2023,226,6,25.927222222222223
2023,226,7,25.29888888888889
2023,226,8,25.644444444444446
2023,226,9,26.85611111111111
2023,226,10,28.87722222222222
2023,226,11,31.30944444444445
2023,226,12,31.223333333333333
2023,226,13,31.378888888888884
2023,226,14,31.624444444444446
2023,226,15,32.67333333333333
2023,226,16,32.38666666666667
2023,226,17,31.480555555555554
2023,226,18,31.52722222222222
2023,226,19,32.15611111111111
2023,226,20,32.745
2023,226,21,32.17277777777778
2023,226,22,30.08277777777778
2023,226,23,30.46388888888889
2023,227,0,32.60444444444445
2023,227,1,31.98833333333333
2023,227,2,32.11944444444444
2023,227,3,30.653333333333332
2023,227,4,29.255555555555556
2023,227,5,28.40888888888889
2023,227,6,27.119999999999997
2023,227,7,26.601666666666667
2023,227,8,30.37277777777778
2023,227,9,31.34722222222222
2023,227,10,33.346111111111114
2023,227,11,34.54277777777778
2023,227,12,34.89055555555555
2023,227,13,35.513333333333335
2023,227,14,34.44
2023,227,15,35.81
2023,227,16,35.75
2023,227,17,33.662777777777784
2023,227,18,35.11611111111111
2023,227,19,35.958333333333336
2023,227,20,34.474999999999994
2023,227,21,30.407222222222224
2023,227,22,32.69055555555556
2023,227,23,30.554444444444446
2023,228,0,31.51722222222222
2023,228,1,31.38222222222222
2023,228,2,30.672222222222224
2023,228,3,29.496666666666663
2023,228,4,27.503888888888888
2023,228,5,27.550555555555555
2023,228,6,26.195
2023,228,7,27.851666666666667
2023,228,8,30.015555555555554
2023,228,9,32.87444444444444
2023,228,10,34.13388888888889
2023,228,11,34.61666666666667
2023,228,12,35.58833333333334
2023,228,13,36.46722222222222
2023,228,14,36.659444444444446
2023,228,15,37.49166666666667
2023,228,16,38.236111111111114
2023,228,17,35.895
2023,228,18,36.33611111111111
2023,228,19,35.58111111111111
2023,228,20,33.72277777777778
2023,228,21,32.92611111111111
2023,228,22,32.74333333333333
2023,228,23,32.410555555555554
2023,229,0,31.04111111111111
2023,229,1,29.583333333333332
2023,229,2,31.231666666666666
2023,229,3,31.0
2023,229,4,30.078888888888887
2023,229,5,29.37111111111111
2023,229,6,28.16166666666667
2023,229,7,28.08277777777778
2023,229,8,29.28111111111111
2023,229,9,29.85777777777778
2023,229,10,32.67777777777778
2023,229,11,34.221111111111114
2023,229,12,35.51166666666667
2023,229,13,37.04555555555555
2023,229,14,37.32333333333334
2023,229,15,38.782222222222224
2023,229,16,39.87388888888889
2023,229,17,38.25277777777777
2023,229,18,36.45611111111111
2023,229,19,37.91555555555556
2023,229,20,36.575
2023,229,21,35.379444444444445
2023,229,22,35.44833333333334
2023,229,23,34.96388888888889
2023,230,0,34.00222222222222
2023,230,1,32.95
2023,230,2,31.514444444444443
2023,230,3,30.36555555555556
2023,230,4,30.00222222222222
2023,230,5,29.418333333333333
2023,230,6,28.64
2023,230,7,27.813888888888886
2023,230,8,27.985
2023,230,9,28.416666666666668
2023,230,10,28.37222222222222
2023,230,11,28.837222222222223
2023,230,12,31.028333333333332
2023,230,13,33.57111111111111
2023,230,14,34.980555555555554
2023,230,15,34.17611111111111
2023,230,16,35.07055555555556
2023,230,17,33.335
2023,230,18,32.66777777777778
2023,230,19,33.84111111111111
2023,230,20,33.99333333333333
2023,230,21,33.07111111111111
2023,230,22,32.07944444444444
2023,230,23,31.91944444444444
2023,231,0,31.337222222222223
2023,231,1,28.803333333333335
2023,231,2,27.292777777777776
2023,231,3,26.66611111111111
2023,231,4,27.566111111111113
2023,231,5,27.715555555555554
2023,231,6,27.177222222222223
2023,231,7,26.473888888888887
2023,231,8,27.332222222222224
2023,231,9,28.84722222222222
2023,231,10,30.544999999999998
2023,231,11,30.859444444444446
2023,231,12,32.38944444444444
2023,231,13,30.89111111111111
2023,231,14,29.806666666666665
2023,231,15,28.67611111111111
2023,231,16,28.68777777777778
2023,231,17,28.501666666666665
2023,231,18,28.09
2023,231,19,27.68277777777778
2023,231,20,27.67111111111111
2023,231,21,27.458333333333332
2023,231,22,27.066666666666666
2023,231,23,26.67888888888889
2023,232,0,26.813333333333333
2023,232,1,26.537222222222223
2023,232,2,26.505
2023,232,3,26.208333333333332
2023,232,4,25.60111111111111
2023,232,5,25.339444444444446
2023,232,6,25.056666666666665
2023,232,7,24.953333333333333
2023,232,8,26.51888888888889
2023,232,9,27.385555555555555
2023,232,10,28.73222222222222
2023,232,11,31.59111111111111
2023,232,12,31.77111111111111
2023,232,13,33.30944444444444
2023,232,14,34.535555555555554
2023,232,15,34.17777777777778
2023,232,16,34.425
2023,232,17,33.656111111111116
2023,232,18,32.38055555555556
2023,232,19,30.92666666666667
2023,232,20,30.264444444444443
2023,232,21,30.053333333333335
2023,232,22,29.660555555555554
2023,232,23,29.087222222222223
2023,233,0,28.487777777777776
2023,233,1,26.176111111111112
2023,233,2,26.327777777777776
2023,233,3,26.09722222222222
2023,233,4,25.745
2023,233,5,25.102777777777778
2023,233,6,24.464444444444446
2023,233,7,24.819444444444443
2023,233,8,24.89777777777778
2023,233,9,25.041666666666668
2023,233,10,26.056666666666665
2023,233,11,26.16611111111111
2023,233,12,27.929444444444446
2023,233,13,28.183333333333334
2023,233,14,27.73166666666667
2023,233,15,27.939444444444447
2023,233,16,28.306666666666665
2023,233,17,28.089444444444446
2023,233,18,27.85388888888889
2023,233,19,28.702222222222222
2023,233,20,28.20777777777778
2023,233,21,25.063333333333333
2023,233,22,24.456666666666663
2023,233,23,23.998333333333335
2023,234,0,22.924999999999997
2023,234,1,22.086666666666666
2023,234,2,23.53
2023,234,3,22.718333333333334
2023,234,4,23.83555555555556
2023,234,5,23.568333333333335
2023,234,6,23.641666666666666
2023,234,7,24.928888888888892
2023,234,8,27.043333333333333
2023,234,9,28.35222222222222
2023,234,10,29.744999999999997
2023,234,11,31.474444444444444
2023,234,12,32.559444444444445
2023,234,13,33.49777777777778
2023,234,14,34.81388888888889
2023,234,15,36.07111111111111
2023,234,16,36.794444444444444
2023,234,17,35.34222222222222
2023,234,18,34.21388888888889
2023,234,19,33.12888888888889
2023,234,20,32.660555555555554
2023,234,21,31.83388888888889
2023,234,22,29.846666666666668
2023,234,23,29.977777777777778
2023,235,0,30.008888888888887
2023,235,1,28.640555555555554
2023,235,2,27.851666666666667
2023,235,3,27.445
2023,235,4,24.774444444444445
2023,235,5,25.23111111111111
2023,235,6,23.962222222222223
2023,235,7,26.185555555555553
2023,235,8,28.502777777777776
2023,235,9,30.254444444444445
2023,235,10,32.440555555555555
2023,235,11,34.608333333333334
2023,235,12,36.84833333333333
2023,235,13,38.281666666666666
2023,235,14,38.29666666666667
2023,235,15,36.98833333333333
2023,235,16,36.945
2023,235,17,34.85277777777778
2023,235,18,34.87388888888889
2023,235,19,34.086666666666666
2023,235,20,33.621111111111105
2023,235,21,33.22666666666667
2023,235,22,32.66277777777778
2023,235,23,32.14555555555555
2023,236,0,30.884999999999998
2023,236,1,29.651111111111113
2023,236,2,29.25333333333333
2023,236,3,29.14611111111111
2023,236,4,28.799444444444443
2023,236,5,28.121666666666666
2023,236,6,27.673333333333332
2023,236,7,27.105
2023,236,8,29.07
2023,236,9,30.507777777777775
2023,236,10,32.07833333333333
2023,236,11,33.00222222222222
2023,236,12,34.10166666666667
2023,236,13,34.906666666666666
2023,236,14,36.43333333333333
2023,236,15,37.49722222222223
2023,236,16,38.51444444444444
2023,236,17,36.33611111111111
2023,236,18,35.17333333333333
2023,236,19,33.98388888888889
2023,236,20,33.028888888888886
2023,236,21,32.906666666666666
2023,236,22,32.31555555555556
2023,236,23,31.442777777777778
2023,237,0,29.689999999999998
2023,237,1,28.26388888888889
2023,237,2,27.884444444444444
2023,237,3,27.267222222222223
2023,237,4,25.999444444444446
2023,237,5,25.79222222222222
2023,237,6,25.53
2023,237,7,27.669444444444444
2023,237,8,31.224444444444444
2023,237,9,33.760555555555555
2023,237,10,35.52
2023,237,11,37.54388888888889
2023,237,12,38.53944444444445
2023,237,13,39.69444444444444
2023,237,14,40.76111111111111
2023,237,15,41.63444444444444
2023,237,16,42.46388888888889
